품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200402
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200402
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200402
포도 수입_8.0,21081.0,22000.0,10000.0,6.03000000008e+16,하,200402
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200402
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200403
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200403
포도 수입_8.0,64680.0,76000.0,43000.0,6.03000000008e+16,특,200403
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200403
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200403
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200403
포도 수입_8.0,34540.692307692305,38230.769230769234,30923.076923076922,6.03000000008e+16,상,200403
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200403
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200403
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200403
포도 수입_8.0,24586.333333333332,26666.666666666668,22666.666666666668,6.03000000008e+16,중,200403
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200403
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200403
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200403
포도 수입_8.0,20814.0,22000.0,10000.0,6.03000000008e+16,하,200403
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200403
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200404
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200404
포도 수입_8.0,69409.0,80000.0,53000.0,6.03000000008e+16,특,200404
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200404
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200404
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200404
포도 수입_8.0,43751.48,45640.0,42320.0,6.03000000008e+16,상,200404
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200404
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200404
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200404
포도 수입_8.0,25119.64,26880.0,23440.0,6.03000000008e+16,중,200404
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200404
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200404
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200404
포도 수입_8.0,20752.0,22000.0,10000.0,6.03000000008e+16,하,200404
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200404
포도 거봉_2.0,16541.666666666668,17500.0,15583.333333333334,6.0302e+16,상,200405
포도 델라웨어_2.0,22694.444444444445,23388.88888888889,22000.0,6.0303e+16,상,200405
포도 수입_8.0,41666.666666666664,42666.666666666664,40666.666666666664,6.03000000008e+16,상,200405
포도 캠벨얼리_2.0,21653.846153846152,22153.846153846152,21153.846153846152,6.0301e+16,상,200405
포도 델라웨어_2.0,20500.0,21666.666666666668,19333.333333333332,6.0303e+16,중,200405
포도 수입_8.0,21708.333333333332,25583.333333333332,17833.333333333332,6.03000000008e+16,중,200405
포도 캠벨얼리_2.0,18192.30769230769,19538.46153846154,16846.153846153848,6.0301e+16,중,200405
